"","denial","adversary","esca_scaled","esca_scaled_wa","MA_scaled","GovTrust","NewsTrust","IntTrust","NC_scaled","Military.Service","Read.FP","reputation_scaled","ambiguity","insulting","war","airstrike","sanctions","diplomacy","age","male","hhi","white","black","education","republican","democrat"
"878",0,1,87.2436734652623,92.5912704095413,2.26529813229998,5,5,4,-0.0615198509462284,0,5,25.2411388886337,3,2,4,5,5,4,50,1,19,1,0,7,0,1
"879",1,1,18.5828311129655,21.2729811838169,-0.929582977779368,3,3,3,-0.396468989203223,0,1,25,2,2,1,2,2,2,53,1,1,1,0,4,0,1
"880",1,1,19.1207434615661,14.8467997858601,-0.211596374252489,3,3,4,-0.0615198509462284,0,4,16.6392696148725,2,3,1,1,2,3,21,1,1,0,1,4,0,1
"881",0,1,74.9472480397939,78.7110513792183,2.32988507149435,1,2,1,-0.396468989203223,0,4,83.7608170070123,4,4,2,4,5,5,52,1,12,0,0,2,1,0
"882",1,1,87.1656622259311,92.5459623676338,1.85816875673913,1,3,2,0.273429287310766,0,1,67.5216340140246,3,5,3,5,5,5,46,1,1,0,0,3,0,0
"883",1,1,50.5631716277257,47.3301780231691,-0.211596374252489,3,3,2,-0.0615198509462284,0,4,42.1215473921398,3,1,2,2,4,4,46,1,20,0,0,8,0,1
"884",0,1,44.1207434615661,39.8467997858601,-2.62390394161059,3,1,3,-0.396468989203223,0,3,41.8804085035062,3,1,2,2,3,4,24,1,1,0,0,4,0,0
"885",1,1,50,50,-0.994169916973735,2,4,5,-0.0615198509462284,0,3,41.6392696148725,4,1,3,3,3,3,19,0,3,0,1,4,0,1
"886",0,1,49.9472480397939,53.7110513792183,0.635564107663123,3,4,3,-1.1540520812377,0,2,58.5196781183786,4,3,1,3,4,4,35,1,4,1,0,4,0,0
"887",0,1,55.7232340597715,60.0625841303249,1.48272458957873,3,1,5,-0.149204666466711,1,5,8.51967811837861,3,2,2,4,3,4,46,1,3,0,0,2,0,1
"888",1,1,56.9803405147601,51.0571968393522,1.48272458957873,1,1,2,0.273429287310766,0,1,17.0393562367572,3,3,3,2,4,4,23,1,1,0,0,6,1,0
"889",1,1,81.4424281661596,82.4833782373089,3.42331584218162,4,4,3,0.696063241088244,0,5,33.5196781183786,3,2,4,4,5,4,44,0,24,0,1,6,0,1
"890",0,1,87.1656622259311,92.5459623676338,3.42331584218162,1,1,1,-0.0615198509462284,0,2,100,4,4,3,5,5,5,70,1,6,1,0,6,1,0
"891",0,1,87.1151436676808,85.0332435253821,2.57615536026601,3,2,2,0.361114102831249,1,4,100,4,1,5,5,3,5,45,1,8,0,0,3,1,0
"892",1,1,50.4851603883944,47.2848699812616,-0.211596374252489,4,4,4,-0.0615198509462284,0,4,58.3607303851275,3,2,1,2,4,5,58,1,4,0,0,6,0,1
"893",1,1,43.0196594852399,48.9428031606478,-4.33904916822993,1,2,3,0.273429287310766,NA,3,67.0393562367572,3,3,3,4,2,2,45,1,6,0,0,4,0,1
"894",0,1,74.9472480397939,78.7110513792183,-1.40129929253458,2,1,1,-0.308784173682741,0,3,58.9197647402634,4,5,2,4,5,5,41,1,14,1,0,4,0,1
"895",1,1,62.1404029468059,63.7896029465079,-1.77674345969498,2,2,3,-0.396468989203223,0,1,50.2411388886337,4,2,3,4,3,4,21,1,1,0,0,2,0,1
"896",0,1,74.9472480397939,78.7110513792183,-1.77674345969498,2,1,4,-0.731418127460218,0,4,91.4803218816214,3,1,2,4,5,5,47,1,NA,0,0,6,0,1
"897",1,1,57.0583517540914,51.1025048812597,1.79358181754476,2,1,3,0.361114102831249,0,1,50.4000866218848,4,4,4,2,4,3,22,1,6,0,0,2,0,1
"898",0,1,74.3313244518622,85.0919247352676,3.42331584218162,4,4,2,0.361114102831249,0,5,100,4,2,1,5,5,5,59,1,6,0,0,1,0,0
"899",0,1,25.5906643088066,14.8627672228249,-1.46588623172895,5,5,4,-0.0615198509462284,0,2,91.4803218816214,4,2,4,1,1,2,22,1,1,0,1,1,0,0
"900",1,1,68.5828311129656,71.2729811838169,3.42331584218162,3,3,3,0.783748056608727,0,4,66.4803218816214,4,4,3,4,4,4,46,1,1,0,1,6,0,0
"901",0,1,30.7759860199776,31.3515327511065,1.1718673616127,5,4,3,1.11869719486572,0,2,33.9197647402634,4,3,3,3,1,2,60,1,8,0,1,2,0,1
"902",1,1,100,100,3.42331584218162,5,5,5,0.696063241088244,0,5,58.1195914964939,4,5,5,5,5,5,32,1,9,1,0,7,0,1
"903",0,1,74.3313244518622,85.0919247352676,-4.33904916822993,3,3,4,-0.396468989203223,0,4,75.2411388886337,4,4,1,5,5,5,65,1,16,1,0,4,0,1
"904",1,1,38.4480279600449,37.2969344977869,-1.77674345969498,2,2,2,-0.0615198509462284,1,4,57.8784526078602,3,1,1,1,5,3,58,1,4,0,1,2,0,1
"905",0,1,55.6452228204402,60.0172760884173,-2.33387097643267,3,1,4,-0.0615198509462284,0,4,17.0393562367572,2,2,1,4,3,5,45,1,6,0,1,4,1,0
"906",1,1,44.1987547008973,39.8921078277676,-0.211596374252489,5,3,3,-0.0615198509462284,0,2,42.2804951253909,1,1,3,2,3,3,18,1,1,0,0,1,0,0
"907",0,1,69.1207434615661,64.8467997858601,-0.683312689007705,3,3,3,-0.819102942980701,0,4,50,3,2,3,3,4,5,24,1,1,0,0,1,0,1
"908",0,1,50,50,0.324706879697093,3,4,3,-0.0615198509462284,0,4,50,4,2,3,3,3,3,35,0,5,0,1,4,0,1
"909",1,1,37.2689327443875,46.3476298306671,-3.24561839754265,2,4,1,-0.819102942980701,0,2,75.4000866218848,3,2,1,3,4,2,22,1,1,0,0,3,0,1
"910",1,1,50.4851603883944,47.2848699812616,3.42331584218162,4,4,3,0.0261649645742542,0,5,58.7608170070123,3,4,1,2,4,5,63,0,7,1,0,4,0,1
"911",0,1,56.3644169268284,57.4380701954014,-1.77674345969498,3,3,4,0.361114102831249,0,4,16.6392696148725,4,3,2,3,4,4,62,0,3,0,1,5,0,1
"912",0,1,50.5379123486005,43.5738186020432,0.946421335629153,3,3,1,-0.396468989203223,0,2,8.51967811837861,4,2,3,2,3,4,20,0,NA,0,1,2,0,0
"913",1,1,74.3313244518622,85.0919247352676,1.33272644840189,4,5,2,0.448798918351732,0,4,100,4,4,1,5,5,5,50,1,4,1,0,6,0,1
"914",0,1,80.7484933388966,88.8189435514507,-0.994169916973735,2,2,3,-0.396468989203223,0,4,100,3,4,2,5,5,5,54,0,2,1,0,4,0,1
"915",1,1,50,50,-3.49188868631432,3,2,4,0.0261649645742542,0,3,0,2,1,3,3,3,3,53,0,14,0,0,6,0,1
"916",0,1,93.5828311129656,96.2729811838169,0.324706879697093,5,4,4,0.783748056608727,0,5,50,3,5,4,5,5,5,50,0,3,0,1,3,0,1
"917",1,1,93.5828311129656,96.2729811838169,0.946421335629153,4,4,4,0.696063241088244,1,5,75,4,5,4,5,5,5,62,1,7,1,0,4,0,0
"918",1,1,31.7990587569725,22.2102213344113,-0.0824224958637566,2,1,1,-0.396468989203223,1,5,59.1609036288971,3,4,1,1,2,5,40,0,10,1,0,7,0,1
"919",0,1,81.4424281661596,82.4833782373089,2.57615536026601,4,2,1,-0.484153804723706,0,4,83.1195914964939,2,4,4,4,5,4,61,0,3,0,1,2,0,1
"920",0,1,0,0,-2.93476116957662,3,1,2,-0.396468989203223,0,4,0,3,2,1,1,1,1,28,0,18,0,1,4,0,0
"921",1,1,37.7035745745316,36.119780969677,-4.33904916822993,2,2,4,0.273429287310766,0,5,25.2411388886337,3,1,1,2,3,4,22,1,1,0,1,4,0,0
"922",0,1,30.7232340597715,35.0625841303249,3.42331584218162,5,5,4,0.0261649645742542,1,4,33.3607303851275,4,2,1,3,2,3,22,1,17,0,0,2,0,1
"923",1,1,19.1207434615661,14.8467997858601,-3.40647748433184,3,3,4,-0.396468989203223,0,3,41.7214607702551,2,1,1,1,2,3,20,1,NA,0,0,2,0,0
"924",0,1,75,75,-0.393279723829787,4,4,5,0.361114102831249,0,3,66.8804085035062,3,3,4,4,4,4,47,0,1,0,0,5,0,0
"925",1,1,43.6080903920907,50.0293406049427,-0.522453602218519,2,2,2,-0.396468989203223,0,4,50,3,2,1,3,4,3,41,0,1,0,0,1,0,0
"926",1,1,25.6664421461821,26.1318454862024,-1.77674345969498,1,1,3,-1.1540520812377,0,4,25.4000866218848,2,1,1,1,4,2,20,1,1,0,0,4,0,0
"927",0,1,100,100,1.7289948783504,3,2,2,-0.0615198509462284,0,5,100,4,5,5,5,5,5,23,1,21,0,0,6,0,1
"928",1,1,31.9023292754289,26.0118887974447,-0.147009435058123,4,4,4,0.361114102831249,0,1,25.4000866218848,3,1,1,1,3,4,19,1,4,0,0,2,0,1
"929",0,1,NA,NA,2.57615536026601,5,3,4,0.361114102831249,0,4,83.5196781183786,4,5,4,4,NA,5,19,1,19,0,1,4,0,1
"930",1,1,74.3313244518622,85.0919247352676,3.11245861421559,2,1,2,-0.396468989203223,0,3,83.5196781183786,3,5,1,5,5,5,72,1,3,0,0,2,1,0
"931",0,1,80.8265045782279,88.8642515933582,-0.232420637040601,2,1,1,0.361114102831249,0,4,91.8804085035061,4,5,3,5,5,4,45,1,14,0,1,4,0,1
"932",0,1,56.3644169268284,57.4380701954014,0.324706879697093,4,5,5,0.361114102831249,0,1,25.2411388886337,3,3,2,3,4,4,19,1,10,0,0,4,0,0
"933",1,1,50.0252592791252,53.7563594211258,0.163847792907907,2,2,4,0.0261649645742542,0,3,8.51967811837861,3,3,2,3,4,3,22,1,5,0,0,1,1,0
"934",1,1,37.7815858138628,36.1650890115845,-1.55129743371143,4,3,3,-0.0615198509462284,0,5,41.6392696148725,2,1,2,2,3,3,31,0,4,0,0,5,0,0
"935",0,1,62.7288338536568,64.8761403908029,-3.18103145834829,2,2,4,-0.731418127460218,0,4,41.4803218816214,3,2,1,3,5,5,34,1,4,0,0,7,0,1
"936",1,1,74.3313244518622,85.0919247352676,2.57615536026601,4,3,4,0.273429287310766,NA,3,25.4000866218848,3,4,1,5,5,5,22,1,1,0,0,4,0,0
"937",0,1,NA,NA,0.635564107663123,3,3,2,0.361114102831249,0,4,59.1609036288971,4,4,4,5,NA,5,59,1,1,0,0,2,0,1
"938",1,1,62.7035745745316,61.119780969677,2.26529813229998,4,2,3,-0.396468989203223,0,1,83.5196781183786,3,4,2,3,4,5,61,0,14,0,0,4,1,0
"939",0,1,75.5631716277257,72.3301780231691,-0.147009435058123,4,4,4,-0.396468989203223,0,3,41.4803218816214,3,2,3,3,5,5,63,1,19,0,1,4,0,1
"940",0,1,50.4851603883944,47.2848699812616,-2.62390394161059,4,4,4,0.273429287310766,0,4,33.2785392297449,3,3,1,2,4,5,60,1,12,0,0,6,0,0
"941",1,1,44.1987547008973,39.8921078277676,-2.08760068766101,3,2,3,-0.0615198509462284,0,3,41.4803218816214,2,3,3,2,3,3,32,0,3,0,0,4,1,0
"942",0,1,75.0252592791252,78.7563594211258,1.48272458957873,4,3,3,0.361114102831249,0,4,75,4,4,3,4,5,4,48,0,8,0,1,5,0,1
"943",1,1,62.7815858138628,61.1650890115845,-2.15218762685538,3,3,3,-0.396468989203223,0,1,100,3,4,3,3,4,4,56,0,5,0,0,4,0,0
"944",1,1,80.7484933388966,88.8189435514507,2.57615536026601,1,1,3,1.11869719486572,1,5,67.2804951253909,4,4,2,5,5,5,62,1,17,0,0,4,1,0
"945",0,1,50,50,-1.77674345969498,3,2,3,-0.0615198509462284,0,1,58.3607303851275,4,3,3,3,3,3,41,0,5,0,0,3,0,0
"946",1,1,32.1088703123417,33.6152237235113,-4.33904916822993,2,3,3,-0.396468989203223,0,3,0,2,1,1,1,5,2,24,0,6,0,1,6,0,1
"947",0,1,56.3138983685781,49.9253513531497,0.228434732102273,3,4,2,0.783748056608727,0,1,17.0393562367572,4,4,4,3,2,4,54,1,1,0,1,2,0,1
"948",1,1,6.41716888703446,3.7270188161831,-0.864996038585002,3,3,4,0.0261649645742542,0,1,65.9212875264856,4,5,2,1,1,1,60,1,1,0,0,0,0,1
"949",0,1,62.7815858138628,61.1650890115845,0.389293818891459,2,2,2,-0.396468989203223,0,4,75,4,3,3,3,4,4,24,1,13,0,1,2,1,0
"950",0,1,87.1656622259311,92.5459623676338,3.42331584218162,5,4,2,0.696063241088244,0,5,100,4,5,3,5,5,5,37,1,1,0,1,4,0,1
"951",1,1,18.6355830731716,17.5619298045986,-0.276183313446855,4,5,3,-0.731418127460218,0,5,58.1195914964939,4,3,3,2,1,1,22,1,15,0,1,6,0,1
"952",1,1,75.0252592791252,78.7563594211258,1.01100827482352,3,3,4,-0.396468989203223,0,2,NA,4,2,3,4,5,4,37,1,3,0,1,4,0,0
"953",0,1,74.3313244518622,85.0919247352676,0.946421335629153,4,4,3,0.273429287310766,1,5,91.8804085035061,4,4,1,5,5,5,18,1,NA,0,0,0,0,1
"954",1,1,50,50,1.48272458957873,1,1,2,-0.0615198509462284,0,4,8.51967811837861,2,1,3,3,3,3,41,1,2,0,0,2,0,0
"955",0,0,100,100,0.163847792907907,5,3,3,0.696063241088244,0,3,91.4803218816214,4,5,5,5,5,5,39,1,3,0,1,5,0,1
"956",0,0,69.1987547008973,64.8921078277676,0.570977168468757,2,2,4,0.361114102831249,0,1,75,4,2,4,3,4,4,44,1,3,1,0,2,0,0
"957",0,0,50.4851603883944,47.2848699812616,-3.24561839754265,3,3,4,0.273429287310766,0,3,17.0393562367572,4,3,1,2,4,5,42,1,12,1,0,6,0,1
"958",1,0,44.2240139800224,43.6484672488935,-1.30502714493976,3,2,3,-0.396468989203223,0,1,25,2,1,2,2,4,3,31,0,2,0,0,2,0,1
"959",1,0,25.7191941063881,22.4207941069841,-0.994169916973735,3,4,3,0.0261649645742542,0,2,33.3607303851275,3,1,3,1,3,1,60,0,12,0,0,5,0,1
"960",0,0,62.1404029468059,63.7896029465079,3.11245861421559,4,4,2,0.361114102831249,0,4,100,3,5,3,4,3,4,41,0,3,1,0,2,0,1
"961",0,0,81.4424281661596,82.4833782373089,1.7289948783504,3,1,3,0.361114102831249,0,4,66.4803218816214,4,4,4,4,5,4,33,0,6,1,0,4,1,0
"962",1,0,50.5631716277257,47.3301780231691,-0.994169916973735,3,3,4,-0.396468989203223,0,4,66.4803218816214,3,3,2,2,4,4,51,1,1,1,0,5,0,1
"963",1,0,0,0,-1.77674345969498,3,2,4,-0.0615198509462284,0,3,33.5196781183786,3,2,1,1,1,1,23,0,5,1,0,6,0,1
"964",1,0,44.2240139800224,43.6484672488935,-0.211596374252489,3,2,3,0.361114102831249,0,1,66.4803218816214,4,1,2,2,4,3,22,0,1,0,0,2,0,1
"965",0,0,93.5828311129656,96.2729811838169,3.42331584218162,2,1,4,0.273429287310766,0,4,100,4,5,4,5,5,5,40,1,20,1,0,5,1,0
"966",0,0,50,50,-0.457866663024153,3,3,3,-0.396468989203223,0,4,50,4,4,3,3,3,3,55,0,4,0,0,1,0,0
"967",1,0,50.6411828670569,47.3754860650766,-0.147009435058123,3,3,3,-0.396468989203223,0,4,83.3607303851275,3,3,3,2,4,3,38,0,3,1,0,1,0,0
"968",1,0,35.8832964918173,47.7949902374806,0.881834396434787,4,1,1,1.11869719486572,0,1,49.4409656448642,4,1,1,5,1,3,58,0,1,0,1,1,1,0
"969",0,0,49.5653581698559,60.2278488609901,-0.211596374252489,2,2,4,1.11869719486572,0,2,50,4,3,3,4,4,1,37,1,9,0,0,5,1,0
"970",0,0,87.1656622259311,92.5459623676338,2.64074229946038,2,2,2,0.361114102831249,0,1,58.9197647402634,4,4,3,5,5,5,44,1,1,1,0,2,0,0
"971",1,0,0,0,-0.929582977779368,4,2,2,0.361114102831249,0,5,8.36073038512754,3,1,1,1,1,1,72,0,14,1,0,4,0,1
"972",1,0,100,100,3.42331584218162,5,5,4,0.696063241088244,1,1,100,4,5,5,5,5,5,21,1,19,1,0,2,0,1
"973",0,0,31.261146408372,28.6364027323681,-4.0281919402639,1,1,3,0.273429287310766,1,5,8.36073038512754,2,3,1,2,2,4,45,1,1,1,0,5,1,0
"974",1,0,25.5631716277257,22.3301780231691,-0.393279723829787,2,2,4,-0.396468989203223,0,3,24.5999133781152,2,1,1,1,3,3,29,0,5,0,0,4,0,1
"975",1,0,62.7815858138628,61.1650890115845,2.80160138624956,1,1,1,-0.396468989203223,1,3,33.7608170070123,4,5,3,3,4,4,67,1,5,1,0,4,1,0
"976",0,0,37.9628675716505,40.0120645165254,0.700151046857489,4,2,4,-0.0615198509462284,0,4,75.4000866218848,4,4,3,2,4,1,53,0,12,1,0,4,0,1
"977",0,0,93.5828311129656,96.2729811838169,2.64074229946038,5,4,5,0.783748056608727,0,3,58.3607303851275,4,5,4,5,5,5,55,1,4,0,0,4,0,1
"978",0,0,74.9219887606688,74.9546919580925,0.324706879697093,4,4,3,0.361114102831249,0,4,91.6392696148725,4,5,3,4,4,5,47,1,NA,1,0,8,0,1
"979",0,0,81.4171688870345,78.7270188161831,-0.768723890990183,2,1,1,-0.0615198509462284,0,4,75,3,4,5,4,4,4,35,0,1,0,1,2,0,0
"980",1,0,56.927588554554,54.7682482185705,-2.15218762685538,4,4,3,-0.731418127460218,1,5,42.0393562367572,3,4,1,2,5,5,72,1,3,1,0,8,0,1
"981",1,0,31.4676874452848,36.2397376584348,2.64074229946038,4,3,3,0.361114102831249,0,5,75,3,2,1,2,4,2,79,1,20,1,0,7,1,0
"982",1,0,18.5828311129655,21.2729811838169,1.07559521401789,2,2,4,-0.0615198509462284,1,3,24.7588611113663,2,1,1,2,2,2,53,1,3,0,1,6,1,0
"983",0,0,87.1656622259311,92.5459623676338,-0.0824224958637566,2,1,2,0.0261649645742542,0,5,0,3,1,3,5,5,5,36,1,4,1,0,2,0,0
"984",0,0,29.6221500834453,44.1585875051125,1.41813765038437,3,2,2,0.696063241088244,0,5,75,4,5,2,5,1,1,73,1,23,1,0,6,0,0
"985",1,0,24.9219887606688,24.9546919580925,-1.71215652050061,2,3,2,0.361114102831249,0,1,25.4000866218848,2,2,1,2,2,3,50,0,5,1,0,2,0,1
"986",1,0,38.3447574415885,33.4952670347536,-2.62390394161059,4,4,5,0.696063241088244,0,3,66.4803218816214,3,4,1,1,4,4,55,1,1,1,0,2,0,1
"987",0,0,56.927588554554,54.7682482185705,2.26529813229998,2,1,4,-0.0615198509462284,0,5,91.8804085035061,4,3,1,2,5,5,84,0,5,1,0,2,1,0
"988",1,0,12.7815858138628,11.1650890115845,0.635564107663123,4,3,4,0.0261649645742542,1,4,41.8804085035062,3,3,1,1,2,2,82,1,11,1,0,3,1,0
"989",1,0,50,50,1.10728042241834,2,1,2,0.273429287310766,1,5,50,3,3,3,3,3,3,77,1,21,1,0,5,1,0
"990",0,0,100,100,0.700151046857489,3,2,2,-0.0615198509462284,1,4,100,4,5,5,5,5,5,58,1,5,1,0,2,1,0
"991",1,0,56.927588554554,54.7682482185705,0.764737986051855,2,1,4,0.361114102831249,0,4,66.4803218816214,3,4,1,2,5,5,48,1,21,1,0,5,0,1
"992",0,0,38.3447574415885,33.4952670347536,-0.211596374252489,5,4,4,1.11869719486572,1,5,0,4,3,1,1,4,4,40,1,19,1,0,7,0,1
"993",0,0,62.7035745745316,61.119780969677,0.570977168468757,4,4,4,0.361114102831249,1,5,66.8804085035062,4,4,2,3,4,5,76,1,20,1,0,5,0,1
"994",1,0,25,25,-1.61588437290579,4,2,3,-0.819102942980701,0,4,17.0393562367572,3,3,2,2,2,2,41,0,8,1,0,7,0,1
"995",1,0,75,75,0.635564107663123,4,4,3,0.0261649645742542,0,5,50,3,2,4,4,4,4,41,1,23,1,0,7,0,1
"996",0,0,87.1656622259311,92.5459623676338,0.635564107663123,2,1,3,0.0261649645742542,0,2,100,4,4,3,5,5,5,64,1,10,1,0,3,0,0
"997",0,0,87.7815858138628,86.1650890115845,0.570977168468757,4,2,3,0.361114102831249,1,4,83.3607303851275,4,4,4,4,5,5,65,1,1,1,0,5,1,0
"998",1,0,25.4599011092693,18.5285105601357,-1.77674345969498,3,2,2,0.361114102831249,0,4,8.11959149649385,2,2,1,1,2,4,32,1,6,0,0,6,0,1
"999",1,0,12.7815858138628,11.1650890115845,-1.53047317092332,4,5,4,0.783748056608727,0,4,24.5999133781152,3,4,1,1,2,2,34,0,24,1,0,7,0,1
"1000",0,0,87.7815858138628,86.1650890115845,1.48272458957873,4,2,2,0.361114102831249,1,3,58.1195914964939,4,4,4,4,5,5,79,1,11,1,0,6,1,0
"1001",0,0,74.9219887606688,74.9546919580925,2.26529813229998,1,1,2,-0.396468989203223,0,4,75,4,4,3,4,4,5,53,1,20,1,0,4,1,0
"1002",1,0,50,50,1.1718673616127,1,1,2,0.361114102831249,0,5,75,3,3,3,3,3,3,45,0,18,1,0,2,1,0
"1003",0,0,62.1656622259311,67.5459623676338,1.79358181754476,2,2,4,0.361114102831249,0,5,66.6392696148725,3,3,2,4,4,4,33,1,6,1,0,2,0,0
"1004",0,0,0,0,3.42331584218162,1,1,1,0.113849780094737,0,5,100,4,5,1,1,1,1,59,0,12,1,0,6,1,0
"1005",1,0,75.5631716277257,72.3301780231691,1.48272458957873,2,1,3,0.361114102831249,0,5,100,3,4,3,3,5,5,66,0,9,1,0,2,1,0
"1006",0,0,68.5300791527595,74.9840325630352,2.26529813229998,2,2,3,0.696063241088244,0,5,75,4,4,1,4,5,5,76,0,4,1,0,6,0,1
"1007",0,0,56.927588554554,54.7682482185705,-2.39845791562704,3,3,4,0.273429287310766,0,5,0,3,3,1,2,5,5,76,0,12,1,0,4,0,1
"1008",1,0,44.1207434615661,39.8467997858601,-0.833310830184549,3,2,4,0.448798918351732,0,4,41.8804085035062,2,3,2,2,3,4,72,0,5,1,0,6,1,0
"1009",1,0,0,0,-2.39845791562704,2,3,2,-0.396468989203223,0,5,25.2411388886337,2,1,1,1,1,1,63,1,1,1,0,6,0,0
"1010",1,0,0,0,-0.211596374252489,2,1,1,0.448798918351732,0,4,33.2785392297449,2,4,1,1,1,1,66,0,9,1,0,5,1,0
"1011",0,0,68.5300791527595,74.9840325630352,-1.77674345969498,3,4,1,0.361114102831249,0,4,75.1589477332511,4,5,1,4,5,5,77,0,18,1,0,4,1,0
"1012",1,0,19.1207434615661,14.8467997858601,-2.55931700241623,2,2,2,-0.484153804723706,0,4,16.8804085035061,3,2,1,1,2,3,71,0,5,1,0,6,0,1
"1013",0,0,19.2240139800224,18.6484672488935,-3.49188868631432,4,2,4,-0.819102942980701,0,4,17.0393562367572,3,1,1,1,3,2,64,0,10,1,0,5,0,1
"1014",1,0,50,50,-1.77674345969498,2,2,2,-0.396468989203223,0,2,33.1195914964939,3,3,3,3,3,3,22,0,4,1,0,6,0,1
"1015",0,0,44.0954841824409,36.0904403647343,-1.61588437290579,3,2,1,0.783748056608727,1,3,50.2411388886337,2,4,3,2,2,4,45,1,15,1,0,7,0,1
"1016",0,0,32.0055997938853,29.813556260478,-2.55931700241623,4,2,4,-0.0615198509462284,1,3,25,4,3,1,1,4,3,48,0,10,1,0,5,0,1
"1017",1,0,19.2240139800224,18.6484672488935,0.700151046857489,3,2,4,-0.396468989203223,1,3,50,3,2,1,1,3,2,53,0,5,1,0,6,0,0
"1018",0,0,50.4851603883944,47.2848699812616,-1.61588437290579,4,3,2,0.0261649645742542,0,4,58.7608170070123,3,4,1,2,4,5,65,0,3,1,0,6,0,1
"1019",0,0,87.1656622259311,92.5459623676338,0.0346739145191748,1,1,3,1.11869719486572,0,1,67.0393562367572,4,5,3,5,5,5,50,1,1,1,0,2,0,1
"1020",1,0,12.1404029468059,13.789602946508,-1.77674345969498,4,3,4,0.0261649645742542,0,3,41.6392696148725,3,2,1,2,1,2,56,0,8,1,0,6,1,0
"1021",1,0,25.4599011092693,18.5285105601357,2.26529813229998,2,4,4,0.361114102831249,0,1,8.51967811837861,2,5,1,1,2,4,56,0,23,1,0,3,1,0
"1022",1,0,55.7484933388966,63.8189435514507,2.26529813229998,4,2,2,0.361114102831249,1,5,75,3,4,1,4,4,4,45,1,19,1,0,7,1,0
"1023",1,0,93.5828311129656,96.2729811838169,1.7289948783504,5,4,4,0.361114102831249,0,5,83.5196781183786,4,5,4,5,5,5,73,1,22,1,0,7,0,1
"1024",0,0,74.3313244518622,85.0919247352676,1.7289948783504,3,2,4,0.361114102831249,0,5,58.9197647402634,4,4,1,5,5,5,83,1,8,1,0,6,1,0
"1025",1,0,80.7232340597715,85.0625841303249,2.57615536026601,3,3,4,-0.0615198509462284,0,2,58.5196781183786,3,4,3,5,4,5,31,1,19,1,0,6,1,0
"1026",0,0,50,50,1.1718673616127,4,1,3,0.448798918351732,1,3,66.4803218816214,3,3,3,3,3,3,78,1,3,1,0,3,0,1
"1027",0,0,56.927588554554,54.7682482185705,-1.0587568561681,2,4,3,-1.1540520812377,0,5,17.0393562367572,4,4,1,2,5,5,39,1,17,1,0,6,0,1
"1028",0,0,93.5828311129656,96.2729811838169,0.881834396434787,4,1,4,0.273429287310766,1,3,50,4,3,4,5,5,5,55,1,4,1,0,5,1,0
"1029",1,0,44.1460027406912,43.603159206986,-2.08760068766101,3,2,3,0.361114102831249,0,1,42.1215473921398,3,1,1,2,4,4,31,1,19,1,0,7,0,0
"1030",0,0,87.1656622259311,92.5459623676338,1.48272458957873,1,1,3,-0.0615198509462284,0,4,100,3,4,3,5,5,5,34,1,21,1,0,8,1,0
"1031",1,0,55.7484933388966,63.8189435514507,-1.0587568561681,4,4,4,0.273429287310766,0,4,16.7214607702551,3,2,1,4,4,4,52,1,8,1,0,4,0,1
"1032",1,0,62.7815858138628,61.1650890115845,-0.994169916973735,4,3,4,-0.484153804723706,0,4,75,3,4,3,3,4,4,78,1,6,1,0,6,0,1
"1033",0,0,74.9472480397939,78.7110513792183,1.41813765038437,2,1,3,0.696063241088244,0,3,83.5196781183786,3,4,2,4,5,5,59,1,19,1,0,8,1,0
"1034",1,0,18.5828311129655,21.2729811838169,-1.77674345969498,3,4,4,0.361114102831249,0,4,33.5196781183786,2,2,1,2,2,2,52,1,19,1,0,8,0,1
"1035",0,0,62.7288338536568,64.8761403908029,0.324706879697093,4,3,4,0.0261649645742542,0,4,75.4000866218848,4,3,1,3,5,5,55,1,7,1,0,7,0,1
"1036",1,0,44.1460027406912,43.603159206986,-1.46588623172895,4,2,2,0.361114102831249,0,1,91.4803218816214,3,1,1,2,4,4,51,1,17,1,0,7,1,0
"1037",0,0,100,100,1.7289948783504,2,4,2,0.696063241088244,1,5,83.5196781183786,4,5,5,5,5,5,72,1,12,1,0,3,0,1
"1038",1,0,12.7815858138628,11.1650890115845,-1.77674345969498,3,4,4,-0.0615198509462284,0,3,33.3607303851275,2,3,1,1,2,2,18,1,1,1,0,1,0,1
"1039",0,0,31.9023292754289,26.0118887974447,-3.71733471229787,1,1,4,-0.731418127460218,0,5,24.5999133781152,2,2,1,1,3,4,46,1,5,1,0,6,0,0
"1040",0,0,24.3840764120683,31.3808733560493,-2.15218762685538,3,4,5,-0.484153804723706,0,3,50.5590343551358,2,2,1,3,2,2,23,0,15,0,1,4,0,1
"1041",0,0,62.8848563323192,64.9667564746179,-0.929582977779368,3,1,3,0.361114102831249,0,5,8.36073038512754,4,1,3,3,5,3,34,0,5,0,0,3,0,0
"1042",0,0,50.4851603883944,47.2848699812616,-2.08760068766101,2,2,2,0.0261649645742542,0,1,25.2411388886337,3,1,1,2,4,5,25,1,8,1,0,4,0,0
"1043",1,0,61.7837723559931,74.0627598494056,3.42331584218162,3,3,1,0.696063241088244,0,4,83.1195914964939,3,5,4,5,4,1,23,1,3,0,0,4,1,0
"1044",1,0,50.4851603883944,47.2848699812616,-3.40647748433184,1,1,3,-0.819102942980701,1,1,58.3607303851275,2,1,1,2,4,5,51,1,1,1,0,1,1,0
