,denial,adversary,esca_scaled,MA_scaled,GovTrust,NewsTrust,IntTrust,NC_scaled,Military.Service,Read.FP,reputation_scaled,ambiguity,insulting,war,airstrike,sanctions,diplomacy,age,male,hhi,white,black,education,republican,democrat
812,0,1,50.53791235,-1.77674346,2,1,3,-0.396468989,0,2,75.24113889,4,3,3,2,3,4,28,0,8,0,0,2,0,1
813,1,1,49.94724804,-0.929582978,2,2,2,0.783748057,0,1,25,2,1,1,3,4,4,46,1,13,1,0,6,1,0
814,1,1,49.92198876,0.32470688,1,1,2,-0.061519851,0,3,41.72146077,3,4,2,3,3,4,49,1,9,1,0,5,1,0
815,1,1,74.94724804,-0.994169917,2,2,2,-0.061519851,0,5,75,2,5,2,4,5,5,46,1,8,1,0,3,1,0
816,0,1,42.86363701,-2.087600688,3,2,3,-0.484153805,0,2,50,3,3,1,4,2,4,45,1,20,0,0,6,0,1
817,0,1,100,-0.082422496,2,2,2,0.273429287,0,4,83.76081701,4,5,5,5,5,5,24,1,7,1,0,5,1,0
818,1,1,69.73666705,1.793581818,4,5,5,0.783748057,1,5,33.36073039,4,4,4,2,4,5,42,1,20,1,0,8,0,1
819,0,1,NA,0.635564108,4,4,3,-0.061519851,0,5,91.63926961,4,5,3,4,5,NA,59,1,5,0,1,4,0,1
820,1,1,51.12634326,-1.77674346,4,3,NA,-0.396468989,0,4,16.63926961,3,4,1,1,5,5,65,1,14,1,0,7,0,1
821,0,1,31.36441693,-1.77674346,2,2,4,-0.061519851,0,1,75,3,2,1,2,3,3,19,1,1,0,0,1,0,0
822,1,1,38.34475744,-0.704136952,2,1,4,0.696063241,0,3,8.519678118,3,3,1,1,4,4,24,1,10,1,0,4,0,1
823,0,1,56.92758855,1.793581818,4,4,2,0.273429287,0,4,25,4,3,1,2,5,5,28,1,9,0,0,5,1,0
824,1,1,68.50481987,-0.082422496,4,2,3,-0.061519851,0,4,33.91976474,3,3,2,4,4,5,50,1,14,0,0,6,0,1
825,0,1,74.94724804,-0.704136952,4,4,4,0.361114103,0,5,91.8804085,4,3,2,4,5,5,57,1,5,1,0,4,0,1
826,1,1,25.45990111,-1.77674346,2,1,3,0.361114103,0,4,25.40008662,3,2,1,1,2,4,66,0,8,1,0,6,1,0
827,1,1,44.14600274,0.700151047,2,2,2,0.026164965,0,4,24.59991338,3,1,1,2,4,4,38,1,3,1,0,6,1,0
828,0,1,62.08765099,0.635564108,5,4,5,-0.396468989,0,5,25.24113889,3,2,1,4,4,5,37,1,20,0,0,4,0,1
829,1,1,74.38407641,1.41813765,2,2,4,0.273429287,0,4,83.1195915,3,3,3,5,4,4,24,1,8,1,0,6,1,0
830,1,1,50,1.48272459,2,1,3,-0.396468989,0,3,58.1195915,3,3,3,3,3,3,72,1,4,1,0,4,1,0
831,1,1,44.14600274,1.48272459,2,2,2,-0.396468989,0,5,41.48032188,2,3,1,2,4,4,60,1,6,1,0,6,0,0
832,1,1,50.56317163,1.793581818,2,1,2,0.361114103,0,4,67.03935624,3,3,2,2,4,4,27,1,1,1,0,2,0,1
833,0,1,50,-0.457866663,3,3,3,-0.061519851,0,3,50,3,1,3,3,3,3,32,0,6,0,1,4,0,0
834,0,1,68.53007915,-0.994169917,4,4,3,-0.396468989,0,3,83.27853923,4,4,1,4,5,5,60,0,5,0,1,3,0,1
835,0,1,68.60809039,-0.522453602,3,3,3,-0.061519851,0,4,50.24113889,4,4,2,4,5,4,46,1,16,0,1,4,0,1
836,0,1,51.12634326,1.728994878,3,1,3,0.273429287,1,5,17.03935624,3,5,1,1,5,5,54,1,23,1,0,4,1,0
837,1,1,75.56317163,0.635564108,4,4,4,0.361114103,0,1,58.51967812,3,4,3,3,5,5,85,1,4,1,0,8,1,0
838,1,1,56.33915765,0.635564108,3,3,4,0.361114103,1,1,66.63926961,3,4,3,3,3,4,52,1,1,0,0,4,1,0
839,0,1,74.92198876,1.728994878,4,2,3,0.361114103,0,5,NA,4,5,3,4,4,5,40,1,14,1,0,8,1,0
840,0,1,38.34475744,-2.87017423,2,2,3,-0.819102943,0,2,25,3,1,1,1,4,4,24,0,11,0,1,6,0,1
841,1,1,74.94724804,2.265298132,2,1,4,0.696063241,0,3,59.16090363,3,4,2,4,5,5,49,1,10,1,0,2,1,0
842,0,1,50.48516039,-4.339049168,2,2,3,-0.731418127,0,4,0,3,1,1,2,4,5,33,1,20,1,0,7,0,0
843,1,1,44.14600274,-1.615884373,4,3,3,0.361114103,0,4,25,3,2,1,2,4,4,39,1,12,1,0,7,0,1
844,0,1,75.56317163,-0.457866663,3,3,3,0.273429287,0,5,100,4,5,3,3,5,5,44,0,5,0,1,6,0,1
845,1,1,32.00559979,0.700151047,4,3,3,-0.061519851,0,1,8.360730385,2,1,1,1,4,3,33,1,15,0,0,6,0,0
846,1,1,25.56317163,-4.02819194,2,2,2,-0.396468989,0,2,8.519678118,3,2,1,1,3,3,27,1,14,1,0,6,0,1
847,0,1,74.94724804,-0.082422496,1,1,4,0.361114103,0,4,67.03935624,3,4,2,4,5,5,40,1,23,1,0,5,1,0
848,1,1,62.78158581,-0.147009435,4,3,3,0.361114103,0,5,50,3,4,3,3,4,4,51,1,19,1,0,5,0,1
849,0,1,80.90451582,1.858168757,3,3,2,-0.061519851,0,1,58.51967812,4,1,4,5,5,3,33,1,1,0,0,3,0,0
850,1,1,81.36441693,3.423315842,4,2,3,1.118697195,0,3,100,4,5,3,4,5,5,58,1,8,1,0,4,1,0
851,0,1,68.53007915,1.41813765,1,1,1,0.783748057,1,4,83.76081701,4,4,1,4,5,5,52,1,13,1,0,4,1,0
852,0,1,44.04273222,-0.683312689,2,2,2,0.361114103,0,3,49.84105227,3,2,1,2,3,5,21,1,12,0,0,2,0,0
853,0,1,93.58283111,1.793581818,4,1,2,0.361114103,1,4,100,4,4,4,5,5,5,45,1,21,0,0,6,1,0
854,1,1,74.33132445,0.32470688,3,2,3,-0.819102943,0,4,75,3,4,1,5,5,5,53,1,24,1,0,7,1,0
855,0,1,50,-2.87017423,3,2,3,-0.061519851,0,2,33.1195915,3,2,3,3,3,3,32,0,8,0,0,2,0,0
856,1,1,38.44802796,-1.841330399,2,2,2,1.118697195,NA,NA,49.84105227,3,5,1,1,5,3,45,1,1,1,0,2,0,0
857,1,1,25.07801124,1.41813765,4,1,1,-0.149204666,0,1,49.75886111,2,2,3,2,2,1,49,1,11,0,1,4,0,1
858,1,1,62.11514367,-0.747899628,4,3,4,-0.061519851,0,4,66.8804085,2,4,4,4,2,4,40,1,23,1,0,6,0,1
859,1,1,74.33132445,-0.522453602,2,1,3,-0.061519851,0,4,75.64122551,4,3,1,5,5,5,52,1,8,0,0,2,1,0
860,1,1,50,3.423315842,3,3,1,-1.154052081,0,5,41.48032188,3,5,3,3,3,3,50,1,22,1,0,5,1,0
861,0,1,100,2.57615536,4,4,3,0.361114103,1,3,100,4,5,5,5,5,5,86,1,14,1,0,3,0,1
862,1,1,68.53007915,-0.929582978,4,3,3,0.361114103,0,5,57.96064376,3,2,1,4,5,5,49,1,15,1,0,7,0,1
863,0,1,75.56317163,1.075595214,3,3,5,0.696063241,0,3,50,3,4,3,3,5,5,22,1,5,1,0,3,0,1
864,0,1,68.53007915,1.41813765,3,2,3,0.361114103,0,4,83.76081701,3,2,1,4,5,5,46,1,10,1,0,6,1,0
865,1,1,67.91638897,-0.747899628,5,5,4,-0.061519851,0,4,57.96064376,4,4,4,5,2,4,40,1,23,1,0,6,1,0
866,0,1,55.87925654,-0.994169917,4,2,4,-0.061519851,0,5,25.55903436,3,4,4,4,3,2,57,1,1,1,0,4,0,0
867,1,1,37.78158581,0.635564108,3,3,2,0.783748057,0,1,17.03935624,3,3,2,2,3,3,50,1,5,0,0,2,0,1
868,0,1,68.53007915,-0.050737287,4,4,4,0.361114103,0,5,75.40008662,4,3,1,4,5,5,55,1,11,0,0,1,0,1
869,0,1,68.53007915,-2.559317002,1,1,2,-0.396468989,0,4,25.40008662,3,2,1,4,5,5,19,1,3,0,0,4,0,1
870,1,1,81.36441693,-1.77674346,4,4,4,0.361114103,1,4,66.63926961,3,4,3,4,5,5,54,1,16,0,1,5,0,1
871,1,1,49.35881713,0.700151047,2,2,3,-0.061519851,0,2,49.59991338,3,2,3,4,2,3,28,0,1,0,0,2,0,1
872,0,1,43.68610163,1.793581818,2,4,4,0.361114103,0,4,50.40008662,4,3,2,3,4,2,27,0,14,0,0,6,1,0
873,0,1,56.92758855,-0.994169917,2,3,4,0.026164965,0,4,91.8804085,3,1,1,2,5,5,19,1,19,1,0,4,1,0
874,1,1,56.33915765,1.107280422,3,2,2,0.361114103,0,2,33.36073039,3,3,3,3,3,4,23,1,1,1,0,2,1,0
875,1,1,25,-1.77674346,4,4,2,-0.396468989,0,4,42.03935624,3,3,2,2,2,2,59,1,1,1,0,4,0,1
876,0,1,74.33132445,2.801601386,1,1,3,0.361114103,0,5,67.03935624,4,4,1,5,5,5,55,1,10,1,0,5,1,0
877,0,1,74.94724804,-0.994169917,4,3,3,-1.154052081,1,5,91.8804085,3,2,2,4,5,5,57,1,3,1,0,5,0,1
878,0,1,87.24367347,2.265298132,5,5,4,-0.061519851,0,5,25.24113889,3,2,4,5,5,4,50,1,19,1,0,7,0,1
879,1,1,18.58283111,-0.929582978,3,3,3,-0.396468989,0,1,25,2,2,1,2,2,2,53,1,1,1,0,4,0,1
880,1,1,19.12074346,-0.211596374,3,3,4,-0.061519851,0,4,16.63926961,2,3,1,1,2,3,21,1,1,0,1,4,0,1
881,0,1,74.94724804,2.329885071,1,2,1,-0.396468989,0,4,83.76081701,4,4,2,4,5,5,52,1,12,0,0,2,1,0
882,1,1,87.16566223,1.858168757,1,3,2,0.273429287,0,1,67.52163401,3,5,3,5,5,5,46,1,1,0,0,3,0,0
883,1,1,50.56317163,-0.211596374,3,3,2,-0.061519851,0,4,42.12154739,3,1,2,2,4,4,46,1,20,0,0,8,0,1
884,0,1,44.12074346,-2.623903942,3,1,3,-0.396468989,0,3,41.8804085,3,1,2,2,3,4,24,1,1,0,0,4,0,0
885,1,1,50,-0.994169917,2,4,5,-0.061519851,0,3,41.63926961,4,1,3,3,3,3,19,0,3,0,1,4,0,1
886,0,1,49.94724804,0.635564108,3,4,3,-1.154052081,0,2,58.51967812,4,3,1,3,4,4,35,1,4,1,0,4,0,0
887,0,1,55.72323406,1.48272459,3,1,5,-0.149204666,1,5,8.519678118,3,2,2,4,3,4,46,1,3,0,0,2,0,1
888,1,1,56.98034051,1.48272459,1,1,2,0.273429287,0,1,17.03935624,3,3,3,2,4,4,23,1,1,0,0,6,1,0
889,1,1,81.44242817,3.423315842,4,4,3,0.696063241,0,5,33.51967812,3,2,4,4,5,4,44,0,24,0,1,6,0,1
890,0,1,87.16566223,3.423315842,1,1,1,-0.061519851,0,2,100,4,4,3,5,5,5,70,1,6,1,0,6,1,0
891,0,1,87.11514367,2.57615536,3,2,2,0.361114103,1,4,100,4,1,5,5,3,5,45,1,8,0,0,3,1,0
892,1,1,50.48516039,-0.211596374,4,4,4,-0.061519851,0,4,58.36073039,3,2,1,2,4,5,58,1,4,0,0,6,0,1
893,1,1,43.01965949,-4.339049168,1,2,3,0.273429287,NA,3,67.03935624,3,3,3,4,2,2,45,1,6,0,0,4,0,1
894,0,1,74.94724804,-1.401299293,2,1,1,-0.308784174,0,3,58.91976474,4,5,2,4,5,5,41,1,14,1,0,4,0,1
895,1,1,62.14040295,-1.77674346,2,2,3,-0.396468989,0,1,50.24113889,4,2,3,4,3,4,21,1,1,0,0,2,0,1
896,0,1,74.94724804,-1.77674346,2,1,4,-0.731418127,0,4,91.48032188,3,1,2,4,5,5,47,1,NA,0,0,6,0,1
897,1,1,57.05835175,1.793581818,2,1,3,0.361114103,0,1,50.40008662,4,4,4,2,4,3,22,1,6,0,0,2,0,1
898,0,1,74.33132445,3.423315842,4,4,2,0.361114103,0,5,100,4,2,1,5,5,5,59,1,6,0,0,1,0,0
899,0,1,25.59066431,-1.465886232,5,5,4,-0.061519851,0,2,91.48032188,4,2,4,1,1,2,22,1,1,0,1,1,0,0
900,1,1,68.58283111,3.423315842,3,3,3,0.783748057,0,4,66.48032188,4,4,3,4,4,4,46,1,1,0,1,6,0,0
901,0,1,30.77598602,1.171867362,5,4,3,1.118697195,0,2,33.91976474,4,3,3,3,1,2,60,1,8,0,1,2,0,1
902,1,1,100,3.423315842,5,5,5,0.696063241,0,5,58.1195915,4,5,5,5,5,5,32,1,9,1,0,7,0,1
903,0,1,74.33132445,-4.339049168,3,3,4,-0.396468989,0,4,75.24113889,4,4,1,5,5,5,65,1,16,1,0,4,0,1
904,1,1,38.44802796,-1.77674346,2,2,2,-0.061519851,1,4,57.87845261,3,1,1,1,5,3,58,1,4,0,1,2,0,1
905,0,1,55.64522282,-2.333870976,3,1,4,-0.061519851,0,4,17.03935624,2,2,1,4,3,5,45,1,6,0,1,4,1,0
906,1,1,44.1987547,-0.211596374,5,3,3,-0.061519851,0,2,42.28049513,1,1,3,2,3,3,18,1,1,0,0,1,0,0
907,0,1,69.12074346,-0.683312689,3,3,3,-0.819102943,0,4,50,3,2,3,3,4,5,24,1,1,0,0,1,0,1
908,0,1,50,0.32470688,3,4,3,-0.061519851,0,4,50,4,2,3,3,3,3,35,0,5,0,1,4,0,1
909,1,1,37.26893274,-3.245618398,2,4,1,-0.819102943,0,2,75.40008662,3,2,1,3,4,2,22,1,1,0,0,3,0,1
910,1,1,50.48516039,3.423315842,4,4,3,0.026164965,0,5,58.76081701,3,4,1,2,4,5,63,0,7,1,0,4,0,1
911,0,1,56.36441693,-1.77674346,3,3,4,0.361114103,0,4,16.63926961,4,3,2,3,4,4,62,0,3,0,1,5,0,1
912,0,1,50.53791235,0.946421336,3,3,1,-0.396468989,0,2,8.519678118,4,2,3,2,3,4,20,0,NA,0,1,2,0,0
913,1,1,74.33132445,1.332726448,4,5,2,0.448798918,0,4,100,4,4,1,5,5,5,50,1,4,1,0,6,0,1
914,0,1,80.74849334,-0.994169917,2,2,3,-0.396468989,0,4,100,3,4,2,5,5,5,54,0,2,1,0,4,0,1
915,1,1,50,-3.491888686,3,2,4,0.026164965,0,3,0,2,1,3,3,3,3,53,0,14,0,0,6,0,1
916,0,1,93.58283111,0.32470688,5,4,4,0.783748057,0,5,50,3,5,4,5,5,5,50,0,3,0,1,3,0,1
917,1,1,93.58283111,0.946421336,4,4,4,0.696063241,1,5,75,4,5,4,5,5,5,62,1,7,1,0,4,0,0
918,1,1,31.79905876,-0.082422496,2,1,1,-0.396468989,1,5,59.16090363,3,4,1,1,2,5,40,0,10,1,0,7,0,1
919,0,1,81.44242817,2.57615536,4,2,1,-0.484153805,0,4,83.1195915,2,4,4,4,5,4,61,0,3,0,1,2,0,1
920,0,1,0,-2.93476117,3,1,2,-0.396468989,0,4,0,3,2,1,1,1,1,28,0,18,0,1,4,0,0
921,1,1,37.70357457,-4.339049168,2,2,4,0.273429287,0,5,25.24113889,3,1,1,2,3,4,22,1,1,0,1,4,0,0
922,0,1,30.72323406,3.423315842,5,5,4,0.026164965,1,4,33.36073039,4,2,1,3,2,3,22,1,17,0,0,2,0,1
923,1,1,19.12074346,-3.406477484,3,3,4,-0.396468989,0,3,41.72146077,2,1,1,1,2,3,20,1,NA,0,0,2,0,0
924,0,1,75,-0.393279724,4,4,5,0.361114103,0,3,66.8804085,3,3,4,4,4,4,47,0,1,0,0,5,0,0
925,1,1,43.60809039,-0.522453602,2,2,2,-0.396468989,0,4,50,3,2,1,3,4,3,41,0,1,0,0,1,0,0
926,1,1,25.66644215,-1.77674346,1,1,3,-1.154052081,0,4,25.40008662,2,1,1,1,4,2,20,1,1,0,0,4,0,0
927,0,1,100,1.728994878,3,2,2,-0.061519851,0,5,100,4,5,5,5,5,5,23,1,21,0,0,6,0,1
928,1,1,31.90232928,-0.147009435,4,4,4,0.361114103,0,1,25.40008662,3,1,1,1,3,4,19,1,4,0,0,2,0,1
929,0,1,NA,2.57615536,5,3,4,0.361114103,0,4,83.51967812,4,5,4,4,NA,5,19,1,19,0,1,4,0,1
930,1,1,74.33132445,3.112458614,2,1,2,-0.396468989,0,3,83.51967812,3,5,1,5,5,5,72,1,3,0,0,2,1,0
931,0,1,80.82650458,-0.232420637,2,1,1,0.361114103,0,4,91.8804085,4,5,3,5,5,4,45,1,14,0,1,4,0,1
932,0,1,56.36441693,0.32470688,4,5,5,0.361114103,0,1,25.24113889,3,3,2,3,4,4,19,1,10,0,0,4,0,0
933,1,1,50.02525928,0.163847793,2,2,4,0.026164965,0,3,8.519678118,3,3,2,3,4,3,22,1,5,0,0,1,1,0
934,1,1,37.78158581,-1.551297434,4,3,3,-0.061519851,0,5,41.63926961,2,1,2,2,3,3,31,0,4,0,0,5,0,0
935,0,1,62.72883385,-3.181031458,2,2,4,-0.731418127,0,4,41.48032188,3,2,1,3,5,5,34,1,4,0,0,7,0,1
936,1,1,74.33132445,2.57615536,4,3,4,0.273429287,NA,3,25.40008662,3,4,1,5,5,5,22,1,1,0,0,4,0,0
937,0,1,NA,0.635564108,3,3,2,0.361114103,0,4,59.16090363,4,4,4,5,NA,5,59,1,1,0,0,2,0,1
938,1,1,62.70357457,2.265298132,4,2,3,-0.396468989,0,1,83.51967812,3,4,2,3,4,5,61,0,14,0,0,4,1,0
939,0,1,75.56317163,-0.147009435,4,4,4,-0.396468989,0,3,41.48032188,3,2,3,3,5,5,63,1,19,0,1,4,0,1
940,0,1,50.48516039,-2.623903942,4,4,4,0.273429287,0,4,33.27853923,3,3,1,2,4,5,60,1,12,0,0,6,0,0
941,1,1,44.1987547,-2.087600688,3,2,3,-0.061519851,0,3,41.48032188,2,3,3,2,3,3,32,0,3,0,0,4,1,0
942,0,1,75.02525928,1.48272459,4,3,3,0.361114103,0,4,75,4,4,3,4,5,4,48,0,8,0,1,5,0,1
943,1,1,62.78158581,-2.152187627,3,3,3,-0.396468989,0,1,100,3,4,3,3,4,4,56,0,5,0,0,4,0,0
944,1,1,80.74849334,2.57615536,1,1,3,1.118697195,1,5,67.28049513,4,4,2,5,5,5,62,1,17,0,0,4,1,0
945,0,1,50,-1.77674346,3,2,3,-0.061519851,0,1,58.36073039,4,3,3,3,3,3,41,0,5,0,0,3,0,0
946,1,1,32.10887031,-4.339049168,2,3,3,-0.396468989,0,3,0,2,1,1,1,5,2,24,0,6,0,1,6,0,1
947,0,1,56.31389837,0.228434732,3,4,2,0.783748057,0,1,17.03935624,4,4,4,3,2,4,54,1,1,0,1,2,0,1
948,1,1,6.417168887,-0.864996039,3,3,4,0.026164965,0,1,65.92128753,4,5,2,1,1,1,60,1,1,0,0,0,0,1
949,0,1,62.78158581,0.389293819,2,2,2,-0.396468989,0,4,75,4,3,3,3,4,4,24,1,13,0,1,2,1,0
950,0,1,87.16566223,3.423315842,5,4,2,0.696063241,0,5,100,4,5,3,5,5,5,37,1,1,0,1,4,0,1
951,1,1,18.63558307,-0.276183313,4,5,3,-0.731418127,0,5,58.1195915,4,3,3,2,1,1,22,1,15,0,1,6,0,1
952,1,1,75.02525928,1.011008275,3,3,4,-0.396468989,0,2,NA,4,2,3,4,5,4,37,1,3,0,1,4,0,0
953,0,1,74.33132445,0.946421336,4,4,3,0.273429287,1,5,91.8804085,4,4,1,5,5,5,18,1,NA,0,0,0,0,1
954,1,1,50,1.48272459,1,1,2,-0.061519851,0,4,8.519678118,2,1,3,3,3,3,41,1,2,0,0,2,0,0
955,0,0,100,0.163847793,5,3,3,0.696063241,0,3,91.48032188,4,5,5,5,5,5,39,1,3,0,1,5,0,1
956,0,0,69.1987547,0.570977168,2,2,4,0.361114103,0,1,75,4,2,4,3,4,4,44,1,3,1,0,2,0,0
957,0,0,50.48516039,-3.245618398,3,3,4,0.273429287,0,3,17.03935624,4,3,1,2,4,5,42,1,12,1,0,6,0,1
958,1,0,44.22401398,-1.305027145,3,2,3,-0.396468989,0,1,25,2,1,2,2,4,3,31,0,2,0,0,2,0,1
959,1,0,25.71919411,-0.994169917,3,4,3,0.026164965,0,2,33.36073039,3,1,3,1,3,1,60,0,12,0,0,5,0,1
960,0,0,62.14040295,3.112458614,4,4,2,0.361114103,0,4,100,3,5,3,4,3,4,41,0,3,1,0,2,0,1
961,0,0,81.44242817,1.728994878,3,1,3,0.361114103,0,4,66.48032188,4,4,4,4,5,4,33,0,6,1,0,4,1,0
962,1,0,50.56317163,-0.994169917,3,3,4,-0.396468989,0,4,66.48032188,3,3,2,2,4,4,51,1,1,1,0,5,0,1
963,1,0,0,-1.77674346,3,2,4,-0.061519851,0,3,33.51967812,3,2,1,1,1,1,23,0,5,1,0,6,0,1
964,1,0,44.22401398,-0.211596374,3,2,3,0.361114103,0,1,66.48032188,4,1,2,2,4,3,22,0,1,0,0,2,0,1
965,0,0,93.58283111,3.423315842,2,1,4,0.273429287,0,4,100,4,5,4,5,5,5,40,1,20,1,0,5,1,0
966,0,0,50,-0.457866663,3,3,3,-0.396468989,0,4,50,4,4,3,3,3,3,55,0,4,0,0,1,0,0
967,1,0,50.64118287,-0.147009435,3,3,3,-0.396468989,0,4,83.36073039,3,3,3,2,4,3,38,0,3,1,0,1,0,0
968,1,0,35.88329649,0.881834396,4,1,1,1.118697195,0,1,49.44096564,4,1,1,5,1,3,58,0,1,0,1,1,1,0
969,0,0,49.56535817,-0.211596374,2,2,4,1.118697195,0,2,50,4,3,3,4,4,1,37,1,9,0,0,5,1,0
970,0,0,87.16566223,2.640742299,2,2,2,0.361114103,0,1,58.91976474,4,4,3,5,5,5,44,1,1,1,0,2,0,0
971,1,0,0,-0.929582978,4,2,2,0.361114103,0,5,8.360730385,3,1,1,1,1,1,72,0,14,1,0,4,0,1
972,1,0,100,3.423315842,5,5,4,0.696063241,1,1,100,4,5,5,5,5,5,21,1,19,1,0,2,0,1
973,0,0,31.26114641,-4.02819194,1,1,3,0.273429287,1,5,8.360730385,2,3,1,2,2,4,45,1,1,1,0,5,1,0
974,1,0,25.56317163,-0.393279724,2,2,4,-0.396468989,0,3,24.59991338,2,1,1,1,3,3,29,0,5,0,0,4,0,1
975,1,0,62.78158581,2.801601386,1,1,1,-0.396468989,1,3,33.76081701,4,5,3,3,4,4,67,1,5,1,0,4,1,0
976,0,0,37.96286757,0.700151047,4,2,4,-0.061519851,0,4,75.40008662,4,4,3,2,4,1,53,0,12,1,0,4,0,1
977,0,0,93.58283111,2.640742299,5,4,5,0.783748057,0,3,58.36073039,4,5,4,5,5,5,55,1,4,0,0,4,0,1
978,0,0,74.92198876,0.32470688,4,4,3,0.361114103,0,4,91.63926961,4,5,3,4,4,5,47,1,NA,1,0,8,0,1
979,0,0,81.41716889,-0.768723891,2,1,1,-0.061519851,0,4,75,3,4,5,4,4,4,35,0,1,0,1,2,0,0
980,1,0,56.92758855,-2.152187627,4,4,3,-0.731418127,1,5,42.03935624,3,4,1,2,5,5,72,1,3,1,0,8,0,1
981,1,0,31.46768745,2.640742299,4,3,3,0.361114103,0,5,75,3,2,1,2,4,2,79,1,20,1,0,7,1,0
982,1,0,18.58283111,1.075595214,2,2,4,-0.061519851,1,3,24.75886111,2,1,1,2,2,2,53,1,3,0,1,6,1,0
983,0,0,87.16566223,-0.082422496,2,1,2,0.026164965,0,5,0,3,1,3,5,5,5,36,1,4,1,0,2,0,0
984,0,0,29.62215008,1.41813765,3,2,2,0.696063241,0,5,75,4,5,2,5,1,1,73,1,23,1,0,6,0,0
985,1,0,24.92198876,-1.712156521,2,3,2,0.361114103,0,1,25.40008662,2,2,1,2,2,3,50,0,5,1,0,2,0,1
986,1,0,38.34475744,-2.623903942,4,4,5,0.696063241,0,3,66.48032188,3,4,1,1,4,4,55,1,1,1,0,2,0,1
987,0,0,56.92758855,2.265298132,2,1,4,-0.061519851,0,5,91.8804085,4,3,1,2,5,5,84,0,5,1,0,2,1,0
988,1,0,12.78158581,0.635564108,4,3,4,0.026164965,1,4,41.8804085,3,3,1,1,2,2,82,1,11,1,0,3,1,0
989,1,0,50,1.107280422,2,1,2,0.273429287,1,5,50,3,3,3,3,3,3,77,1,21,1,0,5,1,0
990,0,0,100,0.700151047,3,2,2,-0.061519851,1,4,100,4,5,5,5,5,5,58,1,5,1,0,2,1,0
991,1,0,56.92758855,0.764737986,2,1,4,0.361114103,0,4,66.48032188,3,4,1,2,5,5,48,1,21,1,0,5,0,1
992,0,0,38.34475744,-0.211596374,5,4,4,1.118697195,1,5,0,4,3,1,1,4,4,40,1,19,1,0,7,0,1
993,0,0,62.70357457,0.570977168,4,4,4,0.361114103,1,5,66.8804085,4,4,2,3,4,5,76,1,20,1,0,5,0,1
994,1,0,25,-1.615884373,4,2,3,-0.819102943,0,4,17.03935624,3,3,2,2,2,2,41,0,8,1,0,7,0,1
995,1,0,75,0.635564108,4,4,3,0.026164965,0,5,50,3,2,4,4,4,4,41,1,23,1,0,7,0,1
996,0,0,87.16566223,0.635564108,2,1,3,0.026164965,0,2,100,4,4,3,5,5,5,64,1,10,1,0,3,0,0
997,0,0,87.78158581,0.570977168,4,2,3,0.361114103,1,4,83.36073039,4,4,4,4,5,5,65,1,1,1,0,5,1,0
998,1,0,25.45990111,-1.77674346,3,2,2,0.361114103,0,4,8.119591496,2,2,1,1,2,4,32,1,6,0,0,6,0,1
999,1,0,12.78158581,-1.530473171,4,5,4,0.783748057,0,4,24.59991338,3,4,1,1,2,2,34,0,24,1,0,7,0,1
1000,0,0,87.78158581,1.48272459,4,2,2,0.361114103,1,3,58.1195915,4,4,4,4,5,5,79,1,11,1,0,6,1,0
1001,0,0,74.92198876,2.265298132,1,1,2,-0.396468989,0,4,75,4,4,3,4,4,5,53,1,20,1,0,4,1,0
1002,1,0,50,1.171867362,1,1,2,0.361114103,0,5,75,3,3,3,3,3,3,45,0,18,1,0,2,1,0
1003,0,0,62.16566223,1.793581818,2,2,4,0.361114103,0,5,66.63926961,3,3,2,4,4,4,33,1,6,1,0,2,0,0
1004,0,0,0,3.423315842,1,1,1,0.11384978,0,5,100,4,5,1,1,1,1,59,0,12,1,0,6,1,0
1005,1,0,75.56317163,1.48272459,2,1,3,0.361114103,0,5,100,3,4,3,3,5,5,66,0,9,1,0,2,1,0
1006,0,0,68.53007915,2.265298132,2,2,3,0.696063241,0,5,75,4,4,1,4,5,5,76,0,4,1,0,6,0,1
1007,0,0,56.92758855,-2.398457916,3,3,4,0.273429287,0,5,0,3,3,1,2,5,5,76,0,12,1,0,4,0,1
1008,1,0,44.12074346,-0.83331083,3,2,4,0.448798918,0,4,41.8804085,2,3,2,2,3,4,72,0,5,1,0,6,1,0
1009,1,0,0,-2.398457916,2,3,2,-0.396468989,0,5,25.24113889,2,1,1,1,1,1,63,1,1,1,0,6,0,0
1010,1,0,0,-0.211596374,2,1,1,0.448798918,0,4,33.27853923,2,4,1,1,1,1,66,0,9,1,0,5,1,0
1011,0,0,68.53007915,-1.77674346,3,4,1,0.361114103,0,4,75.15894773,4,5,1,4,5,5,77,0,18,1,0,4,1,0
1012,1,0,19.12074346,-2.559317002,2,2,2,-0.484153805,0,4,16.8804085,3,2,1,1,2,3,71,0,5,1,0,6,0,1
1013,0,0,19.22401398,-3.491888686,4,2,4,-0.819102943,0,4,17.03935624,3,1,1,1,3,2,64,0,10,1,0,5,0,1
1014,1,0,50,-1.77674346,2,2,2,-0.396468989,0,2,33.1195915,3,3,3,3,3,3,22,0,4,1,0,6,0,1
1015,0,0,44.09548418,-1.615884373,3,2,1,0.783748057,1,3,50.24113889,2,4,3,2,2,4,45,1,15,1,0,7,0,1
1016,0,0,32.00559979,-2.559317002,4,2,4,-0.061519851,1,3,25,4,3,1,1,4,3,48,0,10,1,0,5,0,1
1017,1,0,19.22401398,0.700151047,3,2,4,-0.396468989,1,3,50,3,2,1,1,3,2,53,0,5,1,0,6,0,0
